"departamento","corporacion","circunscripción","partido","candidato","genero","descipcion_movimiento","codigo","region"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","RUBIELA ELIZABETH NARVAEZ LOPEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","RUTH AMELIA CAYCEDO ROSERO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","BAYARDO GILBERTO BETANCOURT PEREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","MARCO ROMAN PALACIOS ENRIQUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","YOLANDA NULL CABEZAS LANDAZURI","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","GLORIA AMPARO LUNA BURBANO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","EDUARDO ANDRES ZUÑIGA SOLARTE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","TERESA DE JESUS ENRIQUEZ ROSERO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","DIEGO NIXON ORTIZ LOPEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GERMAN JOSE TORRES ALVAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JENNY FERNANDA ALMEIDA MENDEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","OMAR VIRGILIO CERON LEITON","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","LISSETH XIOMARA ERAZO JACOME","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","GERMAN ANDRES MIRANDA MONTENEGRO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","DIANA MARITZA CAÑIZARES NARVAEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","MARIO FIDEL TULCAN ORTEGA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES.","JORGE ALFONSO PADILLA MELO","M","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES.","MARIA ALEJANDRA DELGADO FERRO","F","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","ESPERANZA CONCEPCION ROJAS BASTIDAS","F","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","JAIRO EDMUNDO OTERO ERASO","M","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","IVON ALICIA QUIÑONEZ CHAVES","F","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","RENE RODRIGO BURBANO ARTEAGA","M","COALICIONES","52","Pacífico"
"NARIÑO","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","ERICK ADRIAN VELASCO BURBANO","M","COALICIONES","52","Pacífico"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","DIEGO NULL PATIÑO AMARILES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","ANIBAL GUSTAVO HOYOS FRANCO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","FUSTHEL ANTONIO MANYOMA GIL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","JUAN CARLOS REINALES AGUDELO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","JUAN CARLOS RIVERA PEÑA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","MANUELA NULL GOMEZ MURILLO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","CESAR AUGUSTO GOMEZ BETANCUR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","SIGIFREDO NULL SALAZAR OSORIO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MARIA IRMA NOREÑA ARBOLEDA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CESAR AUGUSTO JARAMILLO FORONDA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ISABEL CRISTINA TORRES RAMIREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JUAN CARLOS VALENCIA MONTOYA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","GABRIEL JAIME VALLEJO CHUJFI","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","DANIEL ESTEBAN JARAMILLO GARCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","LUIS FERNANDO MARMOLEJO MUÑOZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","CARLOS ALBERTO BOTERO LOPEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","DIEGO LUIS LOPEZ ECHEVERRI","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","DARIO NULL MONTAÑEZ GOMEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","MARIA OFFIR ORTIZ CARDONA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","PARTIDO POLITICO DIGNIDAD","JUAN PABLO RAMIREZ CARDONA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES.","JULIANA NULL OSPINA LOPEZ","F","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES.","CARLOS HERNANDO CASTRO ARENAS","M","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES.","GEOVANY NULL LONDOÑO GONZALEZ","M","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","ALTERNATIVOS","CAROLINA NULL GIRALDO BOTERO","F","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","ALTERNATIVOS","DIEGO ALEJANDRO HOYOS RAMIREZ","M","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","ALTERNATIVOS","ALEJANDRO NULL GARCIA RIOS","M","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","ALTERNATIVOS","PAULO CESAR GOMEZ HOYOS","M","COALICIONES","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","MOVIMIENTO POLÍTICO COLOMBIA HUMANA","ESTELLA MARIA FRANCO BERNAL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","MOVIMIENTO POLÍTICO COLOMBIA HUMANA","OSCAR NULL CRUZ RAMIREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","MOVIMIENTO POLÍTICO COLOMBIA HUMANA","MARGARITA NULL FAJARDO TEJEDA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"RISARALDA","CAMARA","TERRITORIAL","MOVIMIENTO POLÍTICO COLOMBIA HUMANA","MARTA LILIANA RODAS CANO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","66","Eje Cafetero - Antioquia"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","DON AMARIS RAMIREZ PARIS LOBO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","LINA MARGARITA REYES RINCON","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","PEPE NULL RUIZ PAREDES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","ESTEFANIA NULL CASTIBLANCO RAMIREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","WILMER YESID GUERRERO AVENDAÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","CIRO ANTONIO RODRIGUEZ PINZON","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","MARIELA NULL AREVALO ALVAREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","CARLOS EDUARDO LEON CELIS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","MAYID LORENA GEGEN VILLAMIZAR","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CONSERVADOR COLOMBIANO","FRANCISCO NULL CORTES RAMIREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","JAIRO HUMBERTO CRISTO CORREA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","EDDY CECILIA ANDRADE LUNA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","JUAN MANUEL REYES ALVAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","SHIRLEY NOHEMI HERNANDEZ GALVIS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","LUDY NULL PAEZ ORTEGA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO POLÍTICO MIRA","YOREIMA NULL DELGADO BUSTAMANTE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO POLÍTICO MIRA","JULIO CESAR REALES RANGEL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","WILMER RAMIRO CARRILLO MENDOZA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","SANDRA ROCIO CARRASCAL VILLALBA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CHRISTIAN JOSE PEREZ RIZZO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LEIDY PAOLA MENDOZA CAMACHO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOSE RAMIRO LUNA CONDE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","MARLON NULL CHACON GARNICA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN FELIPE CORZO ALVAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","SANDRA INES GUZMAN LIZARAZO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","LAUDELINA NULL PEREZ SOLANO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN CARLOS CAPACHO DELGADO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","MARCO AURELIO PEÑARANDA LOZANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","LISSET KRISVELLY VERA LAGUADO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","SARA INES TORRES ALVAREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","MARLENE NULL FLOREZ LIZARAZO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","JOAN ANTONIO RODRIGUEZ GAMBOA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICION CENTRO ESPERANZA CAMARA NORTE SANTANDER","FRANCISCO JAVIER CUADROS CASTILLO","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICION CENTRO ESPERANZA CAMARA NORTE SANTANDER","MILEIBY NULL TIQUE HERNANDEZ","F","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICION CENTRO ESPERANZA CAMARA NORTE SANTANDER","NELSON ENRIQUE AREVALO CARRASCAL","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICION CENTRO ESPERANZA CAMARA NORTE SANTANDER","YEIMY ADRIANA JAIMES GUTIERREZ","F","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICION CENTRO ESPERANZA CAMARA NORTE SANTANDER","CARLOS HUMBERTO IBAÑEZ RODRIGUEZ","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","ALIX MARINA OJEDA ALVAREZ","F","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","CARLOS ALBERTO BOLIVAR CORREDOR","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","BAYRON EDILSON FLOREZ PORTILLA","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","COALICIÓN PACTO HISTÓRICO","JOHN JAIRO SARAVIA BUENO","M","COALICIONES","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","MOVIMIENTO DE SALVACION NACIONAL","JORGE ALIRIO CARREÑO CORTES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","MOVIMIENTO DE SALVACION NACIONAL","EDWARD ENRIQUE PATIÑO NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"NORTE DE SANTANDER","CAMARA","TERRITORIAL","MOVIMIENTO DE SALVACION NACIONAL","DIANA ALEXANDRA CONTRERAS PEDRAZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","54","Centro Oriente"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","LUCIANO NULL GRISALES LONDOÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","PIEDAD NULL CORREAL RUBIANO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO LIBERAL COLOMBIANO","SANDRA BIBIANA ARISTIZABAL SALEG","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","JOHN EDGAR PEREZ ROJAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","HUGO ANDRES ARISTIZABAL MARIN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CAMBIO RADICAL","JHON BAIRO COHECHA SALAZAR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO ALIANZA VERDE","FELIPE ARTURO ROBLEDO MARTINEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MARGARITA MARIA RAMIREZ TAFUR","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","EDUARDO NULL OROZCO JARAMILLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JAVIER NULL RAMIREZ MEJIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","DIEGO JAVIER OSORIO JIMENEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","ROSA PATRICIA BUITRAGO GIRALDO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO CENTRO DEMOCRÁTICO","CARLOS ANDRES TORO CASTAÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","MARIO ALBERTO SANCHEZ GUTIERREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","EIBER NULL ARIAS CALLE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PARTIDO NUEVO LIBERALISMO","JAVIER NULL BAENA ARANGO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","PACTO HISTORICO - CAMARA QUINDIO","LUZ ELENA FORERO SIERRA","F","COALICIONES","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA COLOMBIA JUSTA LIBRES Y MOVIMIENTO SALVACION NACIONAL","GLADYS NULL SOTELO MARTINEZ","F","COALICIONES","63","Eje Cafetero - Antioquia"
"QUINDÍO","CAMARA","TERRITORIAL","COALICION PARTIDO POLITICO MIRA COLOMBIA JUSTA LIBRES Y MOVIMIENTO SALVACION NACIONAL","RODRIGO NULL VALLEJO SANCHEZ","M","COALICIONES","63","Eje Cafetero - Antioquia"
