,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
172,"Abogado de la Universidad Santo Tomás, con especializaciones en Derecho Administrativo, Derecho Constitucional y Gestión de Entidades Territoriales.Durante su trayectoria, que comprende desde la docencia universitaria hasta el servicio público, ha estado vinculado laboralmente a los municipios metenses de Puerto López, donde se desempeñó como inspector de policía y Puerto Gaitán, donde fungió como asesor jurídico. Fue secretario general de la Empresa de Servicios Públicos del Meta; asesor legislativo en el Congreso de la República, y ocupó hasta principios del año 2017 el cargo de asesor de despacho para asuntos especiales en la Gobernación del Meta, donde el reconocimiento de las necesidades propias del departamento, vocación de servicio y compromiso con las comunidades, lo impulsaron a consolidar su proyecto político social a la Cámara de Representantes.",Alejandro Alberto Vega Pérez,Liberal Colombiano,https://www.instagram.com/alejandrovegali/?hl=es,https://www.facebook.com/alejandrovegali/,,,,https://twitter.com/alejandrovegali,Circunscripción Nacional en Meta,Especialización,Abogado/a,2022 - 2026,11 de febrero de 1986,37,Villavicencio,Masculino,,236B Ed. Nuevo del Congreso,4325100 ext: 3294 - 3295,,https://www.youtube.com/channel/UCkAfRnlqr8b4epugrQHbwNw/videos
173,"Juan David Vélez fue electo como Representante a la Cámara por el Exterior el pasado 11 de marzo de 2018, y es el Presidente de la Comisión Segunda (encargada de relaciones exteriores y defensa) en la Cámara de Representantes.Nació en Medellín, Antioquia y se estableció como migrante en los Estados Unidos desde el año 2001.Es profesional en Relaciones Internacionales y Ciencia Política de la Florida International University, con especialización en Estudios en Seguridad Nacional y Estudios de Latinoamérica y el Caribe, y magister en Seguridad y Defensa Nacionales de la Escuela Superior de Guerra.Siendo migrante realizó activismo político para la consolidación del Centro Democrático en el exterior, conociendo sus dificultades y principales necesidades. Participó en la construcción del partido Centro Democrático, como miembro fundador; integró la primera lista al Senado en representación de los jóvenes; ejerció como asesor legislativo de la senadora Thania Vega para asuntos internacionales; y fue el coordinador del Comité Internacional del Centro Democrático. Así mismo, es columnista, consultor político y conferencista.Tras las elecciones del 2018 fue elegido como el único congresista de los colombianos en el exterior en la Cámara de Representantes y el Senado, para el periodo legislativo 2018-2022, obteniendo una votación histórica con 40.024 votos. Allí es miembro de la Comisión Segunda encargada de las ‘Relaciones Internacionales y Seguridad Nacional’ y de la Comisión Asesora de Relaciones Exteriores. Fue elegido, por el pleno de sus colegas, como Presidente de la Comisión Segunda de la Cámara para la legislatura 2020-2021.En el Congreso, es también Coordinador de los Grupos de Amistad con: Austria, Corea del Sur, España, Francia y México, y miembro de los Grupos de Amistad con: Emiratos Árabes e Indonesia. Además es miembro de la Comisión Accidental al avance de las políticas y acciones para la lucha contra el narcotráfico y actividades ilícitas asociadas.Durante las dos primeras legislaturas allí, ha logrado la expedición de dos leyes de su autoría: la Ley 1999 de 2019 por medio de la cual se establece el Día Nacional del Colombiano Migrante, y la Ley 2012 de 2019 por medio de la cual la Nación se vincula a la conmemoración de la “Batalla Naval del Lago de Maracaibo” y se declara el 24 de julio como el día de la “Armada de Colombia.Asimismo, tiene como logros, para sus electores, las promesas de campaña cumplidas sobre:Modernización consularImplementación del PACEReducción del 50% en el impuesto de timbreNuevo sistema de convalidacionesColombianos en el PND 2018-2022Con su liderazgo ha realizado 14 sesiones de Encuentros con Colombia y destacado a mas de 80 Colombianos Estrella, y gracias a su gestión se han hecho 5 Talleres Construyendo País en el exterior con la presencia del Presidente de la República.",Juan David Vélez Trujillo,Centro Democrático,,https://www.facebook.com/juandavelez/,https://www.linkedin.com/in/juan-david-v%C3%A9lez-0ba3a4b5/,,,https://twitter.com/JuanDaVelez,Circunscripción Internacional (Colombianos Residentes en el Exterior) en Extranjero,Maestría,Internacionalista,2018-2022,28 de enero de 1984,39,Medellín,Masculino,3118873019,633 - Edificio Nuevo del Congreso,4325100 ext: 3782 - 4167,,https://www.youtube.com/channel/UCHmKbrfm3OQbkIBfM6-Jb_g
174,"Nacido el 24 de noviembre de 1978. Adelantó sus estudios de Administración de Empresas en la UNAD, especialista en Gobierno y Gerencia publica de la Escuela de Administración de Negocios (EAN), con amplia trayectoria y experiencia en cargos con perfil gerencial en el sector privado. Actualmente es candidato para Especialista en Derecho Constitucional de la Universidad Externado de Colombia.Con una trayectoria laboral GERENCIAL de 12 años en el sector privado, donde se ha destacado por sus logros.- Ex Gerente de Telecom- Ex Gerente de la empresa de vigilancia privada Vimarco en Sucre.Ver: http://hectorvergara.co/2018/01/18/quien-es-hector-vergara/",Héctor Javier Vergara Sierra,Cambio Radical,,https://www.facebook.com/hectorvergaraco/,,,,https://twitter.com/hectorvergaraco,Circunscripción Territorial de Sucre en Sucre,Universitaria,Administrador/a de empresas,2018-2022,24 de noviembre de 1978,44,Sincelejo,Masculino,3145639996,424 - 425 Ed. Nuevo del Congreso,4325100 ext: 3460 - 3465,hectorvergarasierra@hotmail.com,
175,"Abogada de la Corporación Universitaria de la Costa (CUC) con especialización en Desarrollo Social de la Universidad del Norte.Fórmula del representante Miguel Amín, que salta al Senado, esta abogada siempre ha vivido rodeada de la política. Tiene su fortín en Puerto Colombia, municipio del que tanto ella como su esposo Camilo Torres fueron alcaldes. Torres también fue diputado. El padre de la candidata, Rafael Villalba, fue concejal de Puerto Colombia y diputado por el conservatismo.Fuente: http://lasillavacia.com/node/46721Representante a la Cámara desde 2014.",Martha Patricia Villalba Hodwalker,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/pages/Martha-Villalba-Hodwalker/159275837424948?fref=ts,,,,https://twitter.com/marthavillalbah,Circunscripción Territorial de Atlántico en Atlántico,Especialización,Abogado/a,2018-2022,5 de noviembre de 1966,56,Puerto Colombia,Femenino,,646B Ed. Nuevo del Congreso,4325100 ext 4094 - 4095,,https://www.youtube.com/channel/UCPDn1_JSBwcuIKb5s9LwTKw
176,"Estudió derecho en la Corporación Universitaria del Caribe CECAR.Joven líder, abogado emprendedor con acción, trabajo, disciplina, compromiso y eficiente para la gestión que requiere el Departamento de Sucre.Primo del alcalde de Sincelejo, Jacobo Quessep.",Salim Villamil Quessep,Cambio Radical,,https://www.facebook.com/Yovotosalim/,,,,https://twitter.com/SalimVQ,Circunscripción Territorial de Sucre en Sucre,Universitaria,Abogado/a,2018-2022,12 de abril de 1983,40,Sincelejo,Masculino,,534B - 536B Ed. Nuevo del Congreso,4325100 ext: 3588 - 3589,,https://www.youtube.com/channel/UCg3xi1uSZfjwoRPzOBQhM4A?sub_confirmation=1
177,"Abogado, Especialista en Derecho de los Negocios de la Universidad Externado de Colombia, y Maestría en Derecho Urbano, Desarrollo Territorial y Sostenible.Ha tenido experiencia como Director de proyectos agropecuarios en el sector privado, Asesor del Senado de la República, Gobernador de Santander (Encargado), Secretario de Desarrollo Social, Cultural Turismo y Secretario General de la Gobernación de Santander.Fuente: http://www.caracter.co/oscarvillamizarmeneses/",Óscar Leonardo Villamizar Meneses,Centro Democrático,,https://www.facebook.com/OscarVillamiz?ref=hl,https://co.linkedin.com/in/oscar-villamizar-meneses-1105b1133,,,https://twitter.com/OscarVillamiz,Circunscripción Territorial de Santander en Santander,Maestría,Abogado/a,2022 - 2026,3 de mayo de 1985,38,Floridablanca,Masculino,,Capitolio Piso 3,4325100 ext: 5337 -5361 - 5494,,https://www.youtube.com/channel/UCO0UQRZDZB-LmnIrP3u5jSQ
178,"Estudió Derecho en la Universidad de Ibagué con Especialización en Derecho Administrativo de la Universidad Nacional de Colombia y Máster en Acción Política, Fortalecimiento Institucional y Participación Ciudadana en el Estado de Derecho de la Universidad Francisco de Vitoria, Colegio de Abogados de Madrid. Recientemente culminó su Maestría en Derecho Constitucional en la Universidad Externado de Colombia.A sus 36 años, Juan Carlos Wills ha ocupado importantes cargos en el ámbito político realizando ejercicios de representación, coordinación y ejecución de proyectos de repercusión administrativa y social con resultados que demuestran su capacidad profesional y compromiso con las comunidades.Entre los más destacados ejercicios profesionales del Representante Wills se encuentran:Coordinador de las Nuevas Generaciones del Tolima,Codirector Municipal del Directorio Conservador de Ibagué,Secretario General del Consejo Municipal de Ibagué,Coordinador de Análisis Político y enlace Zona Andina de la Organización Demócrata Cristiana de América (ODCA) en México,Secretario General de la Fábrica de Licores del Tolima,Asesor de la Presidencia del Directorio Nacional Conservador,Cofundador y director de la Escuela de Formación Política “Gilberto Álzate Avendaño”Secretario General del Partido Conservador por casi 5 años, tres veces ratificado.Tomado de: www.juanwills,com",Juan Carlos Wills Ospina,Partido Conservador Partido de la U Coalición,,https://www.facebook.com/JuanCWills,,,,https://twitter.com/juanchowills,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Abogado/a,2022 - 2026,12 de septiembre de 1981,41,Ibagué,Masculino,3118027476,Capitolio Piso 1,4325100 ext: 5352 - 5399,,
179,Abogado de la Universidad Libre. Diplomado en Administración Pública de la ESAP.Alcalde y Concejal de Icononzo. Diputado de la Asamblea Departamental del Tolima. Representante a la Cámara por el Departamento del Tolima desde 2006.http://www.elpartidodelau.com/index.php?p=7&tip=2&idc=9,Jaime Armando Yepes Martínez,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/RepresentanteJaimeYepes/,,,,https://twitter.com/Jaime_Yepes_M,Circunscripción Territorial de Tolima en Tolima,Universitaria,Abogado/a,2018-2022,17 de octubre de 1952,70,Villahermosa,Masculino,310 552 9544,601B -602B Ed. Nuevo Congreso,4325100 ext 3666 - 3667 - 4185,,
180,"Médico Cirujano, con especialización en Gerencia en Salud, Seguridad Social, Salud Familiar y en Auditoría Médica, tiene una experiencia de más de 20 años, destacándose por su excelente desempeño en la coordinación de programas de Promoción y Mantenimiento de la Salud, así como de importantes proyectos y organizaciones del sector salud.• Como médico ha laborado en Casacará, Codazzi y la Jagua de Ibirico en el departamento del César. En el área de la salud departamento del Atlántico, laboro en el Hospital Pediátrico y clínicas del Seguro Social, donde ocupó diferentes cargos en la parte asistencial, y gerenció la clínica norte del Seguro Social.• En 2004 fue elegido como Concejal del Distrito de Barranquilla, en donde se dio a conocer por su gestión, responsabilidad y compromiso con la comunidad. Durante su ejercicio como Concejal, lideró procesos y foros para la realización de las obras hidráulicas para la profundización del canal navegable del Río Magdalena, presentó y promovió proyectos de Protección del Medio Ambiente por la contaminación de fuentes móviles.http://www.camara.gov.co/representantes/armando-antonio-zabarain-de-arceRepresentante a la Cámara por el departamento del Atlántico desde 2010.",Armando Antonio Zabaraín Darce,Conservador Colombiano,https://www.instagram.com/armandozabaraind/?hl=es,https://www.facebook.com/profile.php?id=100070516189773,,,,https://twitter.com/armandozabarain,Circunscripción Territorial de Atlántico en Atlántico,Especialización,Ciencias de la Salud,2022 - 2026,26 de julio de 1954,68,Fundación,Masculino,300 804 0856,525 - 526 Ed. Nuevo Congreso,4325100 ext: 3569 - 3570 - 3571,armandozabarain@hotmail.com,https://www.youtube.com/watch?v=VvEeZwmNbhM
181,"Licenciada en Ciencias de la Educación Idiomas de la Universidad de la Gran Colombia, con especialización en Administración Pública y Gerencia Social de la Escuela Superior de Administración Pública ESAP.EXPERIENCIA LABORAL• ASAMBLEA DE CUNDINAMARCA: Diputada desde octubre de 2001 a la fecha, correspondientes a 3 periodos constitucionales 2001 – Diciembre 31/ 2003, Enero 2004 – Diciembre 31/ 2007 y Enero / 2008 – Diciembre 31/ 2011..• SECRETARIA DE EDUCACION DE CUNDINAMARCA: DIRECTORA DE APOYO TERRITORIAL 15 de Enero de 2001 al 02 –agosto de 2001• ALCALDIA DE SOACHA. CONCEJAL. Enero 1 de 1992 – 31 de Diciembre de 1993• SECRETARIA DE EDUCACION DEL MUNICIPIO DE SOACHA: 1995 – 1996• SECRETARIA DE EDUCACION DE CUNDINAMARCA: ASESORA Y CONSULTORA EN GOBIERNO ESCOLAR. 1998• COLEGIO MUNICIPAL NACIONALIZADO DE SAN MATEO COORDINADORA Y RECTORA.• COLEGIO LAS VILLAS Docente Inglés• COLEGIO MARIA AUXILIADORA: Docente Inglês.ESTUDIOS• Universidad de la Gran Colombia Titulo obtenido: Licenciada en Ciencias de la Educación Idiomas Bogotá.• Especialista en Gestión Pública de la ESAP• Bachillerato Acadêmico, Colegio Maria Auxiliadora de Soacha.1978.OTROS ESTUDIOS• ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA “ESAP“ Territorial Cundinamarca Diplomado en Alta Gerencia Publica “ La Asamblea Departamental y La Gestión Publica Territorial“. 2008• ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA “ESAP“. Diplomado en Finanzas Públicas. 2009--------------------------------------------------------------------------------------------------------------------------------------RECONOCIMIENTOS:• CONCEJO MUNICIPAL DE GUADUAS: MENCION DE HONOR por la Trayectoria política Y apoyo a los proyectos en beneficio de las comunidades del municipio.• CONCEJO MUNICIPAL DE SUESCA: reconocimiento en la modalidad de nota de estilo en acto protocolario exaltando la labor y compromiso con el progreso del municipio y bienestar de sus habitantes Resolución 028 de noviembre de 2010..http://bettyzorro.com.co/trayectoria.html",Gloria Betty Zorro Africano,Cambio Radical,,https://www.facebook.com/BettyZorroA,https://co.linkedin.com/in/gloria-betty-zorro-africano-45aa3264,,,https://twitter.com/bettyzorro,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Docente,2018-2022,27 de diciembre de 1960,62,Soacha,Femenino,313 886 60 87,509-510 Ed. Nuevo Congreso,4325100 ext: 3528 - 3537 - 3538,,https://www.youtube.com/channel/UCL-xE7cz6MsBTXZ3bkYHXHQ
